Date	WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDWF	SUM	Humidity	Pressure	Temperature
2/27/2017 14:00	56	513	509	0	516	476	140	935	71	10	7	3233	74	1022	3.16
2/27/2017 15:00	57	512	508	0	516	476	140	933	71	9	19	3241	69	1022	4.57
2/27/2017 16:00	56	511	508	0	516	476	140	969	71	5	21	3273	56	1022	5.97
2/27/2017 17:00	56	512	508	0	516	476	140	1085	71	5	23	3392	56	1023	6.77
2/27/2017 18:00	56	512	509	0	516	476	211	1300	71	3	39	3693	48	1023	8.37
2/27/2017 19:00	56	513	509	0	516	476	207	1239	71	1	27	3615	43	1023	8.95
2/27/2017 20:00	56	512	509	0	514	476	177	1155	71	5	12	3487	39	1022	8.77
2/27/2017 21:00	57	513	509	0	516	476	177	1191	70	12	5	3526	37	1022	8.74
2/27/2017 22:00	57	513	509	0	516	474	200	1209	70	14	0	3562	45	1023	8.95
2/27/2017 23:00	57	512	509	0	515	476	220	1231	71	12	0	3603	36	1023	8.35
2/28/2017 0:00	56	512	509	0	516	476	139	1017	71	19	0	3315	39	1024	6.54
2/28/2017 1:00	56	512	509	0	515	477	139	1027	71	18	2	3326	56	1024	5.33
2/28/2017 2:00	57	511	510	0	516	477	139	1116	72	19	4	3421	56	1025	3.91
2/28/2017 3:00	57	513	510	0	516	477	139	960	72	23	2	3269	56	1025	2.5
2/28/2017 4:00	56	512	510	0	516	475	139	1095	72	14	3	3392	69	1025	2.35
2/28/2017 5:00	56	512	510	0	516	476	139	1028	72	10	11	3330	74	1025	1.09
2/28/2017 6:00	56	512	510	0	516	476	138	885	72	12	23	3200	79	1025	0.84
2/28/2017 7:00	56	512	509	0	516	477	134	877	72	24	44	3221	74	1025	1.37
2/28/2017 8:00	57	512	509	0	517	476	135	946	72	26	33	3283	82	1025	1.37
2/28/2017 9:00	57	513	509	0	517	476	134	990	72	26	41	3335	82	1025	1.12
2/28/2017 10:00	57	513	510	0	517	475	134	972	72	27	29	3306	86	1025	1.39
2/28/2017 11:00	57	513	510	0	517	496	134	880	72	20	14	3213	79	1024	1.39
2/28/2017 12:00	57	512	510	0	517	501	134	1249	72	21	11	3584	93	1024	0.63
2/28/2017 13:00	57	513	509	0	517	502	133	1134	72	30	22	3489	86	1023	1.15
2/28/2017 14:00	57	513	509	0	516	500	134	901	72	32	33	3267	93	1023	2.16
2/28/2017 15:00	57	512	508	0	514	501	134	925	72	30	32	3285	86	1023	3.57
2/28/2017 16:00	57	512	508	0	514	500	134	900	72	26	69	3292	80	1022	5.18
2/28/2017 17:00	57	512	507	0	514	500	134	910	72	27	127	3360	81	1020	6.59
2/28/2017 18:00	57	512	506	0	514	500	134	1072	71	29	143	3538	80	1019	6.8
2/28/2017 19:00	57	511	508	0	514	500	138	1254	70	30	144	3726	86	1018	8.03
2/28/2017 20:00	57	512	508	0	512	499	135	995	70	28	144	3460	50	1014	8.31
2/28/2017 21:00	57	512	509	0	514	500	135	963	70	30	143	3433	75	1014	8.66
2/28/2017 22:00	57	512	508	0	514	501	135	911	70	32	129	3369	81	1013	8.64
2/28/2017 23:00	57	513	508	0	513	500	135	986	72	34	106	3424	81	1012	8.43
3/1/2017 0:00	57	512	508	0	514	499	136	881	72	35	62	3276	81	1011	7.78
3/1/2017 1:00	57	513	508	0	514	501	136	892	72	21	54	3268	81	1009	8.73
3/1/2017 2:00	57	513	509	0	514	501	136	824	72	12	1	3139	71	1009	9.36
3/1/2017 3:00	57	513	508	0	513	501	136	915	72	9	1	3225	93	1007	9.06
3/1/2017 4:00	57	513	509	0	513	501	136	858	72	11	1	3171	93	1006	7.39
3/1/2017 5:00	57	513	509	0	514	501	135	829	72	31	68	3229	87	1005	7.87
3/1/2017 6:00	57	512	509	0	514	501	135	1030	72	29	86	3445	100	1004	7.94
3/1/2017 7:00	57	513	509	0	514	499	135	916	72	31	119	3365	100	1002	8.91
3/1/2017 8:00	56	513	508	0	514	501	135	932	72	36	143	3410	100	1000	8.39
3/1/2017 9:00	56	513	509	0	514	501	134	1008	72	38	129	3474	93	998	8.61
3/1/2017 10:00	57	513	509	0	514	500	134	1051	72	38	128	3516	93	997	8.88
3/1/2017 11:00	57	513	509	0	514	500	134	974	72	39	115	3427	93	996	9.65
3/1/2017 12:00	57	513	509	0	514	500	135	939	72	39	143	3421	100	996	9.67
3/1/2017 13:00	57	513	509	0	514	498	134	914	72	36	125	3372	100	993	10.24
3/1/2017 14:00	57	512	508	0	514	499	134	966	72	33	142	3437	100	995	10.59
3/1/2017 15:00	57	511	506	0	514	499	135	956	72	36	139	3425	93	994	11.2
3/1/2017 16:00	57	512	508	0	514	499	134	1075	72	38	132	3541	100	993	11.46
3/1/2017 17:00	57	512	508	0	513	499	134	1078	72	30	129	3532	93	993	11.39
3/1/2017 18:00	56	512	508	0	513	508	159	1140	72	39	113	3620	93	992	11.43
3/1/2017 19:00	56	512	507	0	512	514	133	1139	72	39	106	3590	87	991	11.35
3/1/2017 20:00	56	511	506	0	512	513	133	1140	71	38	115	3595	87	991	11.63
3/1/2017 21:00	56	510	504	0	510	511	171	1090	71	39	128	3590	87	990	12.06
3/1/2017 22:00	56	512	506	0	512	512	137	1015	70	38	140	3498	93	990	11.42
3/1/2017 23:00	56	511	506	0	511	513	134	840	70	39	141	3321	93	989	10.8
3/2/2017 0:00	56	511	506	0	513	515	141	810	71	39	127	3289	87	990	10.61
3/2/2017 1:00	57	511	508	0	513	516	142	814	71	39	3	3174	75	992	8.8
3/2/2017 2:00	56	512	507	0	513	515	141	813	71	39	0	3167	80	994	7.25
3/2/2017 3:00	56	511	507	0	512	515	140	814	71	39	0	3165	69	994	4.86
3/2/2017 4:00	56	512	508	0	511	516	139	859	71	39	1	3212	86	995	2.43
3/2/2017 5:00	56	512	508	0	513	515	138	823	71	37	95	3268	80	996	0.17
3/2/2017 6:00	56	513	508	0	513	517	139	939	72	36	123	3416	58	1000	-2.86
3/2/2017 7:00	56	512	508	0	514	517	137	963	72	34	105	3418	53	1002	-4.33
3/2/2017 8:00	56	512	508	0	513	516	218	1077	72	32	110	3614	57	1004	-6.61
3/2/2017 9:00	57	512	509	0	513	517	129	875	72	28	121	3333	78	1005	-7.1
3/2/2017 10:00	56	512	508	0	513	514	138	888	72	30	120	3351	57	1008	-7.37
3/2/2017 11:00	57	513	509	0	513	511	139	820	72	33	104	3271	78	1008	-7.31
3/2/2017 12:00	57	512	509	0	513	511	137	886	72	33	107	3337	72	1010	-7.09
3/2/2017 13:00	57	513	509	0	513	511	87	896	72	34	107	3299	62	1012	-6.63
3/2/2017 14:00	57	514	509	0	513	509	87	922	72	33	113	3329	73	1013	-6.22
3/2/2017 15:00	57	513	509	0	514	511	87	908	72	32	115	3318	62	1014	-6.01
3/2/2017 16:00	57	513	509	0	514	511	86	992	72	33	74	3361	57	1016	-5.22
3/2/2017 17:00	57	513	509	0	514	512	89	1031	72	35	69	3401	53	1017	-4.22
3/2/2017 18:00	57	513	510	0	514	515	176	1086	70	30	125	3596	45	1017	-3.22
3/2/2017 19:00	57	513	510	0	514	520	201	1276	69	25	120	3805	42	1017	-2.82
3/2/2017 20:00	57	513	510	0	514	518	260	1269	69	15	101	3826	42	1018	-2.83
3/2/2017 21:00	57	513	509	0	513	519	253	1256	69	9	57	3755	53	1018	-2.62
3/2/2017 22:00	56	512	509	0	512	519	219	1260	68	7	28	3690	42	1019	-3.06
3/2/2017 23:00	56	514	510	0	505	520	198	1217	68	8	12	3608	42	1019	-3.25
3/3/2017 0:00	56	513	510	0	512	520	135	967	68	11	11	3303	54	1021	-3.89
3/3/2017 1:00	57	512	510	0	514	520	132	822	68	12	7	3154	49	1021	-4.64
3/3/2017 2:00	57	512	510	0	517	518	116	819	68	17	3	3137	49	1022	-4.83
3/3/2017 3:00	56	513	510	0	528	520	91	868	70	19	2	3177	57	1022	-5.63
3/3/2017 4:00	56	513	510	0	514	519	91	810	72	21	0	3106	57	1023	-6.14
3/3/2017 5:00	56	513	510	0	515	520	90	965	72	23	27	3291	57	1023	-6.37
3/3/2017 6:00	56	513	510	0	516	519	90	1015	72	30	32	3353	62	1023	-6.43
3/3/2017 7:00	56	513	509	0	515	512	90	964	72	33	68	3332	62	1023	-6.38
3/3/2017 8:00	57	512	509	0	516	512	90	966	72	38	89	3361	62	1022	-6.37
3/3/2017 9:00	57	512	509	0	515	512	90	891	72	39	131	3328	62	1022	-6.38
3/3/2017 10:00	57	513	509	0	515	512	139	923	72	39	126	3405	67	1022	-6.37
3/3/2017 11:00	57	513	509	0	515	512	141	896	72	39	92	3346	67	1022	-6.38
3/3/2017 12:00	57	512	509	0	515	511	141	970	72	38	6	3331	79	1023	-6.15
3/3/2017 13:00	57	512	509	0	515	510	142	961	72	38	129	3445	73	1023	-5.47
3/3/2017 14:00	57	512	509	0	515	506	142	1073	72	38	120	3544	57	1024	-5.44
3/3/2017 15:00	57	513	509	0	515	505	142	1005	72	38	108	3464	57	1024	-5.18
3/3/2017 16:00	57	513	510	0	515	511	142	953	72	36	58	3367	48	1026	-5.43
3/3/2017 17:00	56	512	510	0	515	514	114	1093	72	32	80	3498	38	1027	-5.63
3/3/2017 18:00	56	512	510	0	515	513	235	1360	72	20	72	3865	52	1028	-6.19
3/3/2017 19:00	57	513	510	0	515	513	261	1349	72	7	34	3831	52	1029	-6.41
3/3/2017 20:00	57	513	510	0	515	512	255	1331	72	3	14	3782	66	1029	-6.98
3/3/2017 21:00	57	513	511	0	515	513	146	1125	71	4	1	3456	44	1030	-6.62
3/3/2017 22:00	57	513	509	0	515	513	135	920	70	10	0	3242	37	1030	-6.21
3/3/2017 23:00	57	512	510	0	514	514	140	917	71	11	0	3246	72	1031	-7.17
3/4/2017 0:00	57	508	510	0	514	513	140	925	71	9	6	3253	72	1031	-7.8
3/4/2017 1:00	57	511	510	0	515	515	137	953	71	9	25	3303	48	1033	-8.11
3/4/2017 2:00	57	512	509	0	515	517	134	920	71	8	37	3280	44	1033	-8.68
3/4/2017 3:00	57	513	510	0	514	519	134	906	71	9	37	3270	52	1034	-8.64
3/4/2017 4:00	57	514	508	0	516	519	134	913	71	13	32	3277	57	1034	-9.14
3/4/2017 5:00	56	512	509	0	516	519	132	939	70	6	32	3291	67	1033	-9.1
3/4/2017 6:00	57	513	509	0	516	519	133	890	70	4	13	3224	73	1033	-8.91
3/4/2017 7:00	57	513	509	0	515	519	133	1052	70	3	20	3391	73	1034	-8.62
3/4/2017 8:00	56	513	509	0	516	519	133	935	72	2	41	3296	73	1034	-8.87
3/4/2017 9:00	56	513	510	0	516	519	133	994	72	1	29	3343	78	1034	-8.55
3/4/2017 10:00	57	512	510	0	515	519	133	1017	72	2	10	3347	72	1035	-9.11
3/4/2017 11:00	57	513	510	0	515	519	235	1337	72	2	13	3773	52	1036	-10.63
3/4/2017 12:00	57	513	509	0	515	517	141	999	72	2	11	3336	51	1036	-11.37
3/4/2017 13:00	57	513	509	0	515	519	139	964	72	2	7	3297	47	1038	-11.41
3/4/2017 14:00	57	512	509	0	515	519	139	918	72	2	7	3250	47	1039	-11.41
3/4/2017 15:00	57	512	510	0	515	515	139	907	72	1	2	3230	47	1040	-11.62
3/4/2017 16:00	56	513	510	0	515	511	139	903	72	1	1	3221	40	1040	-10.81
3/4/2017 17:00	56	512	510	0	515	517	148	1041	72	0	0	3371	33	1041	-9.65
3/4/2017 18:00	57	512	510	0	515	518	229	1321	72	0	0	3734	31	1041	-8.63
3/4/2017 19:00	57	512	510	0	515	518	249	1284	72	0	8	3725	31	1040	-8.25
3/4/2017 20:00	56	513	510	0	515	518	212	1229	72	1	9	3635	31	1040	-7.45
3/4/2017 21:00	56	513	510	0	514	518	88	1045	72	3	13	3332	40	1039	-7.41
3/4/2017 22:00	57	513	510	0	513	518	87	1179	72	2	11	3462	26	1040	-7.45
3/4/2017 23:00	57	513	510	0	512	518	88	938	72	3	10	3221	29	1040	-7.46
3/5/2017 0:00	56	512	508	0	514	518	88	1149	72	4	16	3437	31	1040	-8.68
3/5/2017 1:00	57	513	510	0	514	516	89	911	72	8	13	3203	34	1040	-9.06
3/5/2017 2:00	57	512	509	0	513	518	89	925	72	8	7	3210	31	1040	-9.66
3/5/2017 3:00	57	511	510	0	512	517	92	848	72	11	1	3131	36	1041	-10.27
3/5/2017 4:00	56	513	508	0	511	515	92	959	72	16	0	3242	36	1041	-10.88
3/5/2017 5:00	56	513	510	0	513	517	92	936	72	19	0	3228	36	1040	-11.14
3/5/2017 6:00	56	513	510	0	513	517	104	832	72	27	0	3144	40	1041	-11.39
3/5/2017 7:00	56	513	510	0	513	517	139	896	72	29	0	3245	36	1041	-11.64
3/5/2017 8:00	57	512	509	0	513	517	140	990	72	34	0	3344	43	1041	-12.14
3/5/2017 9:00	56	513	509	0	513	515	140	1091	72	35	1	3445	51	1041	-12.39
3/5/2017 10:00	57	512	508	0	513	518	140	947	72	35	47	3349	52	1041	-11.88
3/5/2017 11:00	57	512	508	0	514	517	140	902	72	34	35	3291	66	1041	-11.88
3/5/2017 12:00	57	511	506	0	514	514	140	909	72	33	15	3271	66	1040	-11.64
3/5/2017 13:00	57	511	507	0	514	516	139	898	72	29	4	3247	72	1040	-10.87
3/5/2017 14:00	57	510	507	0	514	516	138	903	72	28	0	3245	73	1040	-9.06
3/5/2017 15:00	57	510	507	0	514	516	138	899	72	27	6	3246	67	1040	-7.47
3/5/2017 16:00	57	511	507	0	514	516	138	928	72	27	10	3280	62	1039	-6.25
3/5/2017 17:00	57	511	507	0	514	516	138	897	72	30	15	3257	67	1039	-5.43
3/5/2017 18:00	57	509	506	0	514	515	138	947	72	33	20	3311	57	1037	-4.19
3/5/2017 19:00	57	510	506	0	514	515	138	899	72	33	30	3274	62	1037	-4.03
3/5/2017 20:00	57	510	505	0	511	513	112	962	72	36	27	3305	67	1036	-3.39
3/5/2017 21:00	57	509	505	0	513	514	87	976	72	37	17	3287	62	1035	-2.6
3/5/2017 22:00	57	509	503	0	513	514	87	1018	72	31	12	3316	63	1035	-2.61
3/5/2017 23:00	57	509	503	0	514	503	87	953	72	26	6	3230	63	1034	-3.02
3/6/2017 0:00	57	509	504	0	513	502	87	950	72	26	10	3230	63	1032	-3.86
3/6/2017 1:00	57	510	505	0	514	508	102	882	72	23	12	3185	63	1032	-3.86
3/6/2017 2:00	57	510	505	0	515	509	99	882	72	31	2	3182	63	1031	-2.87
3/6/2017 3:00	57	510	505	0	515	511	87	827	72	26	11	3121	68	1030	-2.86
3/6/2017 4:00	57	509	505	0	515	512	87	823	72	25	61	3166	63	1030	-2.12
3/6/2017 5:00	56	510	505	0	515	509	87	840	72	26	37	3157	67	1029	-1.37
3/6/2017 6:00	56	510	505	0	515	513	127	924	72	23	14	3259	67	1028	-1.37
3/6/2017 7:00	57	510	506	0	515	517	196	1034	72	25	10	3442	67	1028	-1.1
3/6/2017 8:00	57	510	506	0	515	516	200	1024	72	23	17	3440	70	1028	-0.61
3/6/2017 9:00	57	510	506	0	514	515	141	978	72	18	15	3326	64	1027	-0.63
3/6/2017 10:00	56	510	506	0	514	516	141	894	72	18	27	3254	69	1026	-0.38
3/6/2017 11:00	56	511	506	0	514	516	138	896	72	21	39	3269	74	1026	0.13
3/6/2017 12:00	57	510	506	0	513	515	139	905	72	22	79	3318	74	1025	0.13
3/6/2017 13:00	57	511	506	0	513	516	138	973	72	28	112	3426	69	1025	0.94
3/6/2017 14:00	57	511	507	0	512	517	139	949	72	32	113	3409	69	1025	1.15
3/6/2017 15:00	57	510	507	0	513	517	138	957	72	36	122	3429	59	1024	1.98
3/6/2017 16:00	56	511	507	0	512	517	135	875	72	33	124	3342	69	1024	2.56
3/6/2017 17:00	56	511	507	0	512	516	135	1008	72	38	141	3496	69	1024	4.16
3/6/2017 18:00	56	511	507	0	512	517	132	980	72	38	144	3469	72	1023	5.19
3/6/2017 19:00	57	511	508	0	512	517	129	976	72	36	142	3460	72	1023	4.18
3/6/2017 20:00	57	511	508	0	510	515	136	1050	72	34	145	3538	77	1022	4.17
3/6/2017 21:00	57	511	508	0	510	517	136	994	72	36	145	3486	86	1021	4.59
3/6/2017 22:00	57	512	508	0	510	517	137	949	72	37	144	3443	77	1021	4.98
3/6/2017 23:00	57	512	508	0	513	518	137	921	72	38	144	3420	79	1020	4.59
3/7/2017 0:00	57	512	509	0	511	518	138	929	72	38	68	3352	79	1020	5.04
3/7/2017 1:00	57	512	509	0	513	517	138	961	72	38	0	3317	79	1020	5.46
3/7/2017 2:00	57	511	509	0	513	517	137	995	72	38	0	3349	64	1019	5.85
3/7/2017 3:00	57	511	508	0	513	518	138	865	72	37	0	3219	87	1019	6.26
3/7/2017 4:00	57	511	508	0	512	519	138	858	72	36	1	3212	93	1018	5.16
3/7/2017 5:00	57	511	507	0	512	522	137	885	72	39	3	3245	100	1017	4.89
3/7/2017 6:00	56	512	508	0	511	517	139	987	72	39	106	3447	100	1017	4.88
3/7/2017 7:00	56	512	507	0	513	504	140	1002	72	39	143	3488	100	1016	5.31
3/7/2017 8:00	57	511	508	0	513	505	139	884	72	39	145	3373	100	1015	6.08
3/7/2017 9:00	57	511	509	0	513	505	140	878	72	39	144	3368	100	1013	6.1
3/7/2017 10:00	56	512	509	0	513	505	141	914	72	39	143	3404	93	1013	6.13
3/7/2017 11:00	56	512	508	0	512	521	141	891	72	39	143	3395	100	1013	6.88
3/7/2017 12:00	56	512	509	0	512	521	141	925	72	39	143	3430	100	1012	7.16
3/7/2017 13:00	57	512	509	0	512	523	141	851	72	38	142	3357	100	1012	8.4
3/7/2017 14:00	56	512	509	0	511	522	141	911	72	39	141	3414	100	1013	8.84
3/7/2017 15:00	57	513	509	0	505	517	140	870	72	38	140	3361	100	1012	9.05
3/7/2017 16:00	56	512	509	0	510	509	141	955	72	35	140	3439	100	1011	9.62
3/7/2017 17:00	56	512	508	0	520	510	141	912	72	35	134	3400	100	1010	10.58
3/7/2017 18:00	56	512	508	0	513	517	140	777	72	33	134	3262	93	1009	10.59
3/7/2017 19:00	57	510	507	0	513	519	184	1012	72	33	60	3467	93	1009	11.01
3/7/2017 20:00	57	511	507	0	511	518	148	916	72	29	70	3339	87	1008	10.94
3/7/2017 21:00	57	511	507	0	514	519	139	1053	72	31	62	3465	93	1007	11.17
3/7/2017 22:00	56	512	508	0	513	517	139	1024	72	29	54	3424	93	1008	10.61
3/7/2017 23:00	56	512	508	0	513	519	139	970	72	27	40	3356	93	1007	10.67
3/8/2017 0:00	57	512	509	0	511	519	141	797	72	27	39	3184	100	1009	9.84
3/8/2017 1:00	57	512	509	0	514	519	141	819	72	34	35	3212	93	1009	9.77
3/8/2017 2:00	57	511	509	0	514	519	142	811	72	20	0	3155	87	1011	8
3/8/2017 3:00	57	512	508	0	511	518	142	870	72	8	0	3198	81	1010	7.79
3/8/2017 4:00	57	512	509	0	509	521	142	809	72	17	0	3148	65	1012	7.68
3/8/2017 5:00	56	512	508	0	514	521	142	825	72	35	8	3193	78	1012	6.15
3/8/2017 6:00	56	512	508	0	513	521	141	1003	72	39	140	3505	78	1012	6.15
3/8/2017 7:00	56	511	508	0	513	521	141	917	72	39	143	3421	75	1012	5.4
3/8/2017 8:00	57	511	508	0	513	519	141	879	72	39	140	3379	80	1012	4.66
3/8/2017 9:00	57	512	508	0	513	521	141	904	72	39	138	3405	81	1012	3.64
3/8/2017 10:00	57	512	508	0	514	521	141	939	72	39	107	3410	81	1012	2.36
3/8/2017 11:00	57	512	508	0	514	522	135	978	72	39	97	3434	87	1012	2.36
3/8/2017 12:00	57	511	507	0	513	521	136	1011	72	39	62	3429	87	1011	2.89
3/8/2017 13:00	57	511	506	0	513	521	140	846	70	39	18	3221	87	1011	3.75
3/8/2017 14:00	57	511	506	0	511	521	140	937	57	38	34	3312	80	1010	4.98
3/8/2017 15:00	56	510	505	0	508	521	140	893	0	39	1	3173	70	1008	6.35
3/8/2017 16:00	56	510	504	0	513	521	140	919	0	12	1	3176	42	1006	7.54
3/8/2017 17:00	56	511	504	0	512	521	139	887	0	32	3	3165	29	1005	8.33
3/8/2017 18:00	56	510	504	0	511	520	140	899	0	38	124	3302	42	1005	9.56
3/8/2017 19:00	56	511	505	0	512	521	140	839	0	38	128	3250	29	1003	9.57
3/8/2017 20:00	56	512	507	0	513	521	139	831	0	37	91	3207	36	1003	8.8
3/8/2017 21:00	56	512	508	0	514	521	139	931	0	36	97	3314	31	1004	8.77
3/8/2017 22:00	56	511	508	0	513	520	139	881	0	39	30	3197	34	1005	9.18
3/8/2017 23:00	57	512	507	0	513	521	140	824	0	38	0	3112	36	1007	7.14
3/9/2017 0:00	57	512	508	0	511	521	140	836	0	25	0	3110	39	1007	6.16
3/9/2017 1:00	57	511	507	0	513	519	140	859	0	38	0	3144	48	1008	5.18
3/9/2017 2:00	57	511	506	0	512	521	141	820	0	29	0	3097	44	1008	4.37
3/9/2017 3:00	57	511	507	0	512	522	135	818	0	5	0	3067	47	1009	4.19
3/9/2017 4:00	56	512	508	0	513	522	87	830	0	25	0	3053	43	1010	2.93
3/9/2017 5:00	56	512	508	0	514	522	87	836	0	38	1	3074	51	1010	2.39
3/9/2017 6:00	56	512	508	0	514	522	87	1039	0	39	48	3325	51	1011	2.4
3/9/2017 7:00	56	511	508	0	514	522	86	1012	0	39	108	3356	63	1013	0.94
3/9/2017 8:00	57	512	508	0	514	522	115	937	0	38	86	3289	47	1014	-0.14
3/9/2017 9:00	57	512	508	0	513	522	138	969	0	38	63	3320	66	1015	-0.86
3/9/2017 10:00	57	512	508	0	513	521	138	929	0	37	57	3272	63	1015	-1.61
3/9/2017 11:00	57	512	508	0	513	520	138	1054	0	36	62	3400	63	1016	-1.6
3/9/2017 12:00	57	512	507	0	514	522	139	979	0	35	56	3321	63	1016	-1.59
3/9/2017 13:00	57	512	508	0	513	522	139	1068	0	32	51	3402	68	1017	-0.61
3/9/2017 14:00	57	512	508	0	514	522	139	1007	0	31	61	3351	54	1017	-0.63
3/9/2017 15:00	57	511	508	0	514	522	139	1014	0	30	54	3349	67	1019	-0.43
3/9/2017 16:00	57	512	508	0	514	522	138	1026	0	21	15	3313	47	1019	0.15
3/9/2017 17:00	57	512	507	0	514	522	138	985	0	23	12	3270	43	1019	1.76
3/9/2017 18:00	56	512	508	0	514	522	182	1236	0	12	10	3552	43	1019	1.77
3/9/2017 19:00	57	511	508	0	514	522	258	1338	0	9	7	3724	40	1019	2.15
3/9/2017 20:00	57	512	508	0	513	522	253	1343	0	7	1	3716	40	1018	2.76
3/9/2017 21:00	57	512	509	0	514	523	207	1326	0	4	0	3652	40	1018	2.36
3/9/2017 22:00	56	512	508	0	514	522	205	1270	0	4	0	3591	40	1018	2.76
3/9/2017 23:00	56	512	508	0	512	523	138	929	0	7	0	3185	40	1018	2.36
3/10/2017 0:00	57	512	508	0	514	522	137	1028	0	14	8	3300	43	1018	1.57
3/10/2017 1:00	57	512	508	0	514	522	138	934	0	18	6	3209	50	1019	0.56
3/10/2017 2:00	57	512	507	0	512	522	138	892	0	26	17	3183	50	1019	0.15
3/10/2017 3:00	56	512	508	0	514	522	138	895	0	26	26	3197	47	1019	-0.26
3/10/2017 4:00	56	512	508	0	514	522	139	924	0	21	18	3214	47	1018	-0.63
3/10/2017 5:00	56	512	508	0	514	520	139	826	0	18	9	3102	78	1018	-1.12
3/10/2017 6:00	57	511	508	0	514	522	138	1036	0	18	26	3330	78	1017	-1.39
3/10/2017 7:00	57	513	508	0	514	522	138	949	0	19	42	3262	78	1017	-1.12
3/10/2017 8:00	57	512	508	0	514	520	138	947	0	26	14	3236	73	1015	-1.83
3/10/2017 9:00	57	512	508	0	513	522	138	1008	0	34	48	3340	58	1016	-2.12
3/10/2017 10:00	57	512	508	0	513	522	138	954	0	37	86	3327	58	1015	-3.12
3/10/2017 11:00	57	512	507	0	513	522	138	1007	0	39	80	3375	54	1016	-3.12
3/10/2017 12:00	57	512	508	0	513	522	138	1025	0	39	103	3417	62	1016	-4.31
3/10/2017 13:00	57	512	507	0	513	522	139	1070	0	39	140	3499	58	1018	-4.44
3/10/2017 14:00	57	511	507	0	513	522	139	1079	2	39	141	3510	58	1018	-4.62
3/10/2017 15:00	57	512	507	0	512	522	139	1046	2	39	142	3478	49	1018	-4.86
3/10/2017 16:00	56	512	507	0	512	520	139	985	39	39	140	3449	53	1018	-5.21
3/10/2017 17:00	56	511	507	0	512	522	138	1069	70	39	132	3556	53	1019	-5.24
3/10/2017 18:00	57	512	508	0	512	522	142	1237	70	36	118	3714	45	1018	-5.07
3/10/2017 19:00	57	512	508	0	513	522	276	1397	71	23	56	3935	35	1019	-5.28
3/10/2017 20:00	57	512	509	0	513	522	144	1194	71	31	32	3585	57	1018	-5.38
3/10/2017 21:00	57	512	508	0	514	522	137	1086	71	32	61	3500	52	1018	-6.58
3/10/2017 22:00	57	512	508	0	512	521	137	950	71	29	59	3356	44	1021	-7.81
3/10/2017 23:00	57	512	509	0	511	523	137	1002	71	25	33	3380	78	1019	-8.42
3/11/2017 0:00	57	512	507	0	512	522	137	1031	71	23	82	3454	72	1021	-9.59
3/11/2017 1:00	57	511	508	0	512	522	136	1021	71	22	92	3452	47	1022	-9.82
3/11/2017 2:00	57	512	508	0	512	522	136	1014	71	21	97	3450	72	1021	-9.8
3/11/2017 3:00	57	511	508	0	513	523	135	1215	71	21	108	3662	78	1021	-9.8
3/11/2017 4:00	57	512	508	0	513	521	134	1127	70	27	107	3576	72	1022	-10.39
3/11/2017 5:00	57	512	508	0	512	522	139	1207	70	32	121	3680	56	1021	-10.08
3/11/2017 6:00	57	512	509	0	512	522	204	1238	70	29	119	3772	84	1021	-10.54
3/11/2017 7:00	57	512	508	0	512	522	260	1258	70	30	44	3773	78	1021	-10.53
3/11/2017 8:00	57	512	508	0	512	522	140	1028	24	31	24	3358	71	1021	-10.82
3/11/2017 9:00	57	511	508	0	512	522	140	1070	62	30	27	3439	71	1022	-12.62
3/11/2017 10:00	57	512	508	0	511	521	140	1058	71	31	21	3430	61	1023	-13.16
3/11/2017 11:00	57	512	508	0	513	522	243	1270	71	34	46	3776	55	1023	-13.41
3/11/2017 12:00	57	512	508	0	512	522	140	1129	72	37	59	3548	47	1024	-13.41
3/11/2017 13:00	57	512	508	0	513	522	140	906	72	38	66	3334	55	1024	-12.89
3/11/2017 14:00	57	512	508	0	513	522	140	938	72	39	109	3410	56	1025	-11.66
3/11/2017 15:00	57	512	508	0	513	522	141	917	72	39	124	3405	60	1024	-11.02
3/11/2017 16:00	57	512	508	0	515	522	140	1008	72	39	118	3491	56	1024	-9.45
3/11/2017 17:00	57	512	508	0	515	522	166	1188	72	34	109	3683	66	1024	-8.43
3/11/2017 18:00	57	512	508	0	515	517	240	1352	72	23	69	3865	61	1024	-7.85
3/11/2017 19:00	57	512	509	0	515	521	281	1269	72	9	43	3788	44	1025	-7.49
3/11/2017 20:00	57	513	509	0	515	522	137	1035	72	3	33	3396	57	1025	-7.25
3/11/2017 21:00	57	512	508	0	515	524	136	953	72	4	21	3302	48	1025	-7.04
3/11/2017 22:00	57	513	508	0	515	523	139	998	72	5	17	3347	66	1024	-7.41
3/11/2017 23:00	57	512	508	0	515	524	166	1135	72	5	21	3515	52	1026	-8.01
3/12/2017 0:00	57	512	508	0	515	523	245	1258	72	7	23	3720	52	1026	-8.28
3/12/2017 1:00	57	512	508	0	515	521	217	1280	72	6	36	3724	62	1027	-9.31
3/12/2017 2:00	57	513	507	0	515	523	201	1336	72	5	37	3766	61	1027	-9.25
3/12/2017 3:00	57	512	507	0	514	522	302	1310	72	1	12	3809	72	1028	-9.65
