WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDSF	GRANDWF	SUM	Humidity	Pressure	Temperature
0	509	502	0	516	512	140	1100	72	37	96	56	4053	66	1012	283.39
0	508	501	0	515	511	140	1122	72	37	59	1	3979	75	1012	284.23
0	507	500	0	514	509	140	1105	72	13	34	12	3918	36	1012	287.56
0	506	498	0	514	508	141	1103	72	27	60	3	3943	66	1012	289.62
0	506	498	0	515	510	139	1108	72	36	23	35	3953	62	1012	291.29
0	507	498	0	515	510	139	1129	72	30	11	55	3979	62	1012	292.41
0	508	498	0	516	511	139	1142	72	29	1	74	4003	40	1011	292.55
0	508	500	0	516	511	205	1221	72	29	0	71	4147	67	1012	293.39
0	508	501	0	513	512	139	1093	72	30	0	38	3920	77	1011	290.92
0	509	500	0	503	511	140	913	72	22	0	44	3727	77	1012	290.43
0	509	501	0	508	512	140	872	72	18	0	14	3659	81	1013	290.62
0	509	502	0	515	512	140	867	72	8	0	0	3639	76	1013	292.01
0	509	501	0	516	511	141	885	72	5	0	0	3654	71	1013	292.42
0	509	501	0	514	511	140	1002	72	9	0	0	3772	67	1013	291.17
0	510	501	0	516	510	140	904	72	6	0	0	3673	76	1014	290.08
0	510	501	0	514	511	141	981	72	33	0	1	3778	68	1014	288.66
0	509	501	0	514	512	141	971	72	20	0	3	3757	93	1014	288
0	510	500	0	516	512	141	1031	72	19	0	101	3916	93	1014	287.53
0	510	501	0	516	512	140	1145	72	6	4	118	4038	93	1014	286.55
0	509	501	0	515	513	140	1045	72	1	22	106	3938	93	1013	286.49
0	510	500	0	517	512	140	1135	72	4	24	93	4021	93	1014	285.99
0	509	502	0	516	512	140	1176	72	7	16	74	4038	93	1014	285.64
0	510	502	0	516	513	139	1123	72	11	16	110	4026	77	1014	286.19
0	510	502	0	516	512	140	1116	72	15	33	77	4007	93	1015	286
0	510	501	0	516	512	140	956	72	20	69	99	3909	93	1016	286.97
0	510	502	0	516	513	140	962	72	23	87	76	3915	81	1017	283.99
0	509	502	0	530	513	140	1055	72	14	50	3	3902	87	1018	284.84
0	509	501	0	516	513	140	1100	72	14	36	1	3916	87	1017	285.61
0	508	498	0	515	513	139	1026	72	23	33	107	3947	93	1017	285.82
0	508	498	0	516	513	139	1016	72	31	13	64	3883	77	1017	287.79
0	508	498	0	516	512	138	997	72	19	2	115	3891	87	1017	288.6
0	507	498	0	514	512	135	1053	72	24	0	82	3911	72	1017	288.73
0	507	498	0	516	510	135	1056	72	29	0	88	3925	82	1017	289.41
0	508	499	0	513	512	135	1090	72	30	0	69	3940	87	1016	288.67
0	509	500	0	516	512	136	1034	72	33	0	0	3826	87	1016	289.23
0	509	500	0	516	512	136	1072	72	32	0	1	3864	82	1016	289.01
0	508	500	0	513	512	137	924	72	28	0	37	3745	93	1016	288.3
0	510	501	0	514	512	136	953	72	26	0	6	3744	93	1017	287.83
0	510	501	0	515	512	137	899	72	19	0	12	3691	87	1019	285.4
0	509	501	0	514	510	137	832	72	16	0	2	3606	76	1020	283.36
0	510	500	0	516	512	137	940	72	19	0	19	3738	87	1020	282.9
0	509	501	0	516	512	137	965	72	29	0	33	3788	71	1021	282.4
0	509	500	0	515	512	140	994	72	30	2	22	3810	71	1021	282.39
0	509	499	0	515	511	227	1171	72	21	9	43	4090	81	1020	281.4
0	508	499	0	515	511	149	1121	72	17	12	37	3954	66	1021	280.9
0	508	499	0	515	512	137	1107	72	19	17	36	3936	75	1021	279.66
0	509	499	0	515	511	137	1033	72	27	17	29	3864	65	1022	279.14
0	509	499	0	515	511	138	883	72	27	34	20	3759	65	1023	278.88
0	509	499	0	515	511	138	879	71	32	23	36	3771	80	1023	278.55
0	509	500	0	516	511	138	891	72	34	24	50	3824	70	1025	278.36
0	508	500	0	516	511	138	879	72	37	29	60	3873	70	1025	278.76
0	508	499	0	515	511	138	890	72	37	23	8	3893	70	1025	279.16
0	509	499	0	516	511	137	963	72	33	23	62	4038	82	1025	279.54
0	509	500	0	515	510	138	912	72	34	14	23	3939	61	1026	280.13
0	509	499	0	516	512	137	902	72	25	2	21	3910	65	1025	281.15
0	509	500	0	516	510	137	1045	72	20	0	34	4057	61	1026	281.36
0	509	500	0	516	512	137	990	72	16	0	27	3994	66	1026	281.36
0	509	500	0	516	512	164	1203	72	17	0	17	4224	65	1026	280.97
0	510	500	0	515	512	138	904	72	13	0	19	3744	61	1026	280.57
0	510	499	0	516	510	139	837	72	17	0	34	3647	52	1027	280.36
0	510	500	0	516	512	139	815	72	10	0	2	3590	61	1027	280.15
0	509	501	0	516	512	118	944	72	7	0	0	3693	56	1028	278.94
0	509	500	0	515	512	83	943	72	5	0	10	3662	56	1029	278.94
0	509	501	0	516	513	84	856	72	5	0	3	3573	56	1030	278.14
0	510	500	0	515	513	134	934	72	4	1	5	3702	60	1030	277.66
0	510	500	0	516	513	136	1046	72	3	1	9	3820	69	1030	276.91
0	509	500	0	516	513	137	914	72	2	9	0	3686	69	1031	275.88
0	510	501	0	516	512	137	914	72	3	16	0	3695	64	1030	275.63
0	509	500	0	516	511	136	903	72	2	31	0	3693	74	1036	274.8492944
0	509	500	0	516	512	136	961	72	1	52	0	3772	70	1036	275.3552847
0	509	500	0	515	511	136	1004	72	0	43	0	3803	84	1045	274.241
0	508	498	0	515	510	137	994	72	0	37	0	3783	82	1045	274.573
0	508	499	0	514	509	136	927	72	1	42	0	3718	82	1045	276.986
0	509	499	0	515	510	141	920	72	0	50	0	3731	79	1046	276.6243333
0	508	499	0	514	510	139	929	72	0	48	0	3735	79	1046	278.3436667
0	509	499	0	515	510	139	935	72	0	52	0	3799	80	1034	280.78
0	508	498	0	514	510	139	1043	72	1	31	0	3888	79	1033	282.18
0	509	499	0	515	511	138	1049	72	4	16	0	3899	37	1032	282.77
0	508	498	0	516	511	139	980	72	5	1	0	3819	77	1032	283.37
0	508	499	0	514	511	140	901	72	6	0	1	3739	65	1031	283.75
0	509	498	0	516	511	139	923	72	5	0	2	3762	61	1031	284.75
0	509	499	0	516	511	138	988	72	5	0	0	3774	65	1030	284.58
0	509	499	0	516	510	140	871	72	5	0	0	3636	61	1029	284.77
0	508	499	0	515	512	91	789	72	6	0	0	3504	61	1029	284.37
0	508	499	0	516	512	84	795	72	5	0	0	3505	49	1029	284.16
0	509	500	0	516	510	111	789	72	6	0	0	3526	45	1029	282.74
0	509	499	0	517	512	141	788	72	5	0	0	3556	56	1029	281.15
0	509	500	0	517	512	140	795	72	11	0	0	3570	49	1029	280.85
0	509	499	0	516	512	139	787	72	13	0	0	3560	49	1029	279.83
0	509	500	0	517	512	139	788	72	13	0	0	3563	52	1029	278.09
0	508	499	0	517	512	139	825	72	7	6	0	3598	52	1029	278.05
0	509	500	0	516	512	138	980	72	4	3	0	3747	52	1029	278.37
0	509	500	0	517	512	138	979	72	1	24	0	3765	36	1029	278.36
0	509	500	0	517	512	140	1003	72	0	39	0	3805	29	1029	278.09
0	509	500	0	517	511	140	960	72	1	43	0	3766	45	1029	277.85
0	508	500	0	516	512	141	868	72	1	59	0	3690	48	1029	277.34
0	508	499	0	517	512	140	850	72	1	32	0	3643	60	1030	276.73
0	507	497	0	517	511	141	833	72	1	17	0	3608	56	1030	278.74
0	507	495	0	517	510	140	923	72	2	5	0	3684	45	1030	280.95
0	507	496	0	516	509	140	927	72	2	8	0	3690	45	1030	282.35
0	506	493	0	515	509	203	995	72	3	57	21	3886	49	1031	284.16
0	505	491	0	515	510	171	895	72	5	25	25	3726	35	1029	284.5
0	505	491	0	516	510	83	855	72	7	3	40	3595	61	1030	284.56
0	505	492	0	516	509	83	851	72	9	0	46	3596	61	1029	285.37
0	505	494	0	514	507	83	863	72	5	0	28	3582	26	1028	286.56
0	506	495	0	516	509	128	849	72	5	0	11	3603	40	1028	286.75
0	504	494	0	515	509	138	848	72	5	0	0	3598	22	1027	286.35
0	505	495	0	516	510	138	832	72	8	0	1	3590	61	1027	286.36
0	507	497	0	517	509	139	826	72	4	0	0	3584	61	1027	284.98
0	507	498	0	517	510	139	833	72	4	0	0	3593	61	1027	283.35
0	508	498	0	517	508	138	914	72	4	0	0	3670	52	1026	281.93
0	507	497	0	515	510	138	896	72	6	0	1	3654	63	1027	281.38
0	508	497	0	516	510	138	948	72	16	0	3	3721	52	1026	280.64
0	508	497	0	517	510	138	905	72	20	0	8	3688	49	1026	279.62
0	508	499	0	517	511	139	850	72	27	8	3	3647	45	1025	278.84
0	507	498	0	517	511	138	940	72	8	8	1	3713	42	1024	278.87
0	508	498	0	517	511	137	1161	72	31	12	2	3962	42	1024	278.89
0	508	498	0	516	510	136	1076	72	31	12	12	3883	49	1023	279.14
0	507	497	0	516	511	137	1137	72	31	11	41	3972	56	1022	278.65
0	507	495	0	516	511	136	1280	72	19	12	25	4086	56	1022	278.65
0	506	494	0	515	511	136	1201	72	4	2	1	3956	56	1022	278.72
0	506	495	0	516	510	136	1212	72	3	0	0	3966	65	1021	279.94
0	506	494	0	516	510	136	1249	72	3	43	0	4102	65	1021	281.15
0	504	493	0	515	508	136	1272	72	28	66	0	4170	65	1020	280.37
0	505	492	0	516	510	136	1260	72	30	51	0	4161	81	1020	279.97
0	505	492	0	514	510	139	1130	72	27	20	0	4001	93	1018	279.57
0	504	492	0	515	509	140	870	72	31	3	0	3727	93	1017	280.58
0	505	494	0	515	509	140	913	72	24	0	0	3763	100	1016	281.47
0	505	494	0	515	509	140	890	72	37	0	0	3751	81	1016	284.08
0	506	494	0	516	509	140	878	72	37	0	0	3675	81	1014	286.06
0	506	495	0	515	509	139	851	72	21	0	0	3620	81	1013	287.86
0	507	495	0	515	509	139	822	72	16	0	0	3587	81	1013	288.64
0	506	496	0	514	509	138	841	72	6	0	1	3595	87	1012	288.45
0	507	496	0	516	509	138	802	72	35	0	1	3587	93	1011	286.85
0	507	495	0	517	510	138	794	72	25	0	0	3571	87	1011	286.45
0	507	496	0	517	510	139	795	72	30	0	0	3579	93	1011	284.4
0	507	496	0	517	510	138	817	72	32	0	0	3600	93	1011	285.85
0	507	496	0	517	509	138	908	72	29	18	0	3704	81	1010	286.38
0	507	496	0	517	509	138	880	72	14	20	2	3667	81	1010	286.37
0	507	496	0	517	509	138	1200	72	34	22	109	4116	76	1009	287.61
0	507	496	0	516	509	137	1214	72	33	35	133	4162	81	1009	288.13
0	507	496	0	516	509	137	1124	72	36	68	6	3983	81	1009	287.86
0	507	495	0	509	508	137	1212	72	37	89	33	4111	63	1008	287.52
0	507	495	0	510	508	136	1163	72	37	36	129	4103	81	1009	286.46
0	506	494	0	515	507	136	1274	72	36	40	107	4199	67	1008	287.54
0	503	490	0	514	503	136	1241	72	36	61	0	4071	81	1008	289
0	502	486	0	512	502	136	1348	72	36	19	0	4170	59	1007	289.93
0	503	488	0	513	504	136	1224	72	33	45	0	4094	71	1007	290.77
0	505	489	0	515	506	136	1268	72	5	3	0	4089	71	1005	292.28
0	506	491	0	516	507	136	1244	72	5	8	0	4075	71	1006	292.39
0	506	493	0	517	509	137	964	72	24	3	4	3820	52	1006	294.35
0	507	494	0	517	510	138	929	72	28	0	41	3827	63	1006	293.78
0	508	495	0	517	509	137	942	72	33	0	6	3810	64	1007	294.41
0	507	496	0	517	510	138	1022	72	31	0	0	3817	60	1007	294.19
0	507	495	0	517	508	140	896	72	24	0	0	3672	64	1007	293.36
0	507	495	0	517	510	140	837	72	12	0	0	3603	64	1008	293.36
0	506	495	0	517	510	140	825	72	27	0	0	3605	60	1008	293.15
0	507	495	0	517	509	139	855	72	20	0	1	3628	68	1009	290.2
0	507	495	0	517	510	140	835	72	18	0	2	3609	93	1012	288.07
0	506	497	0	518	510	138	988	72	23	0	48	3813	77	1011	286.12
0	506	497	0	516	508	139	989	72	18	0	35	3793	81	1012	284.65
0	506	497	0	515	501	139	940	72	19	2	30	3734	81	1014	283.39
0	506	498	0	516	481	138	1063	72	19	8	37	3851	81	1014	283.39
0	506	497	0	517	480	139	1013	72	17	36	11	3801	71	1014	283.37
0	506	497	0	517	480	139	1016	72	15	69	20	3844	57	1014	282.62
0	507	497	0	517	480	138	1133	72	17	94	2	3970	57	1014	281.86
0	506	497	0	515	480	138	1113	72	16	98	58	4006	57	1015	281.37
0	506	496	0	517	480	118	1250	72	12	93	52	4109	86	1017	279.44
0	507	496	0	517	480	87	1139	72	18	71	52	3952	75	1017	279.36
0	507	496	0	516	479	87	1110	72	19	74	4	3878	70	1018	279.78
0	507	496	0	517	480	87	1152	72	11	75	30	3942	75	1019	280.18
0	507	496	0	516	479	87	1196	72	10	71	48	4051	66	1020	280.96
0	507	496	0	516	480	87	1162	72	8	57	41	4004	61	1020	281.95
0	507	496	0	517	480	114	1101	72	7	17	35	3934	65	1020	282.59
0	507	497	0	517	480	162	1159	72	7	3	29	4025	62	1021	282.55
0	508	497	0	516	480	136	1006	72	5	0	25	3837	62	1021	283.95
0	508	496	0	516	480	121	1031	72	6	0	18	3840	66	1021	284.19
0	508	498	0	516	480	129	1035	72	5	0	19	3854	66	1021	284
0	508	498	0	515	480	137	1053	72	4	0	35	3831	64	1015	283.704
0	508	498	0	517	480	139	905	72	7	0	47	3686	61	1022	282.77
0	508	497	0	517	480	138	926	72	5	0	35	3691	57	1022	281.36
0	508	498	0	516	481	133	811	72	10	0	16	3558	60	1017	280.634
0	508	498	0	516	481	130	856	72	12	0	21	3607	66	1019	277.556
0	508	498	0	516	481	131	826	72	7	0	40	3592	66	1019	277.556
0	508	498	0	516	481	131	820	72	11	0	43	3593	66	1019	277.556
0	508	499	0	516	482	131	900	72	14	1	34	3671	71	1020	276.193
0	509	498	0	517	482	130	1062	72	11	9	26	3830	71	1020	276.193
0	509	499	0	515	482	134	992	72	6	25	1	3748	71	1020	276.193
0	508	499	0	517	482	134	1010	72	5	45	0	3786	69	1028	273.88
0	509	499	0	517	482	133	1063	71	4	93	0	3886	64	1028	273.61
34	508	499	0	517	481	133	1081	72	4	67	14	3960	64	1029	273.36
57	507	498	0	516	482	134	1055	71	4	31	1	3933	74	1029	272.86
57	501	497	0	516	481	134	1109	71	5	97	4	4065	80	1030	273.54
57	498	495	0	516	480	134	1076	72	5	92	0	4020	74	1030	275.36
26	497	494	0	516	480	134	1051	72	5	69	1	3939	69	1031	276.57
33	497	493	0	516	480	134	1016	72	9	83	4	3931	77	1031	277.77
57	497	494	0	515	479	134	1071	72	12	57	17	3999	77	1031	278.79
57	498	494	0	516	480	134	1100	71	17	20	9	3990	74	1031	279.38
57	497	494	0	516	480	134	1032	71	15	4	19	3914	74	1031	279.4
57	497	494	0	516	479	134	1019	72	15	0	42	3855	75	1030	279.58
57	497	494	0	515	478	134	1088	71	17	0	55	3919	67	1029	280.36
57	497	494	0	516	478	134	1045	71	21	0	54	3879	67	1029	280.96
57	497	494	0	515	478	135	1051	71	6	0	0	3817	67	1028	280.77
57	497	493	0	516	479	135	915	71	4	0	0	3679	62	1028	280.59
57	497	493	0	516	479	134	863	72	4	0	0	3628	65	1027	279.38
57	495	494	0	515	479	132	911	71	4	0	0	3671	69	1026	278.59
57	495	494	0	516	479	132	1003	71	4	0	0	3763	65	1026	278.36
56	494	494	0	516	479	132	939	71	4	0	0	3697	65	1025	278.15
56	493	494	0	516	479	132	964	72	11	0	0	3728	65	1025	278.15
56	492	494	0	516	478	132	973	72	32	0	34	3791	60	1024	278.39
56	491	494	0	516	478	131	1094	71	33	0	68	3945	60	1024	278.39
56	491	493	0	515	478	131	1118	72	30	5	120	4021	70	1022	278.9
57	490	494	0	516	478	131	1013	72	28	11	99	3899	75	1021	279.67
57	490	494	0	516	475	131	1038	72	27	11	63	3886	75	1020	279.69
57	489	495	0	516	461	130	1030	72	23	8	142	3935	81	1018	279.93
57	488	495	0	515	461	131	1086	72	29	10	143	3999	87	1018	279.42
57	487	495	0	517	461	131	1136	72	30	25	133	4056	87	1018	279.76
57	487	495	0	517	461	130	1163	72	25	13	112	4046	81	1017	281.79
57	486	495	0	516	461	131	977	72	27	12	89	3838	87	1017	282.44
56	485	496	0	516	459	131	1007	72	22	19	71	3891	81	1016	283.03
55	483	493	0	515	456	130	1019	72	20	20	44	3865	87	1016	284.4
54	483	491	0	513	457	133	1060	72	9	10	1	3853	81	1016	285.84
55	481	491	0	515	458	142	1137	72	13	1	4	3929	87	1015	287.63
55	481	491	0	516	458	133	1003	72	12	0	23	3836	93	1015	288.16
56	481	492	0	516	459	133	1004	72	10	0	24	3840	82	1015	288.14
56	482	495	0	514	460	133	1019	72	6	0	7	3800	93	1015	289.29
56	481	496	0	516	461	134	965	72	20	0	4	3716	93	1015	289.63
57	480	496	0	516	462	134	925	72	21	0	4	3680	59	1015	291.72
57	479	497	0	517	463	134	904	72	13	0	25	3674	55	1016	290.52
57	479	497	0	516	463	134	1013	72	9	0	0	3753	55	1017	288.73
56	479	497	0	517	463	134	1012	72	14	0	71	3827	62	1018	286.55
56	478	497	0	516	463	134	930	72	15	0	60	3735	66	1019	284.88
56	477	496	0	516	463	134	929	72	23	0	0	3680	71	1019	283.88
56	476	496	0	516	463	135	862	72	27	0	0	3617	66	1019	283.12
57	476	496	0	517	463	134	1091	72	17	2	0	3839	71	1019	282.39
57	473	496	0	517	463	133	1137	72	25	9	0	3895	71	1020	281.88
57	472	494	0	517	463	133	1192	72	14	9	18	3953	76	1020	281.13
56	472	495	0	516	463	133	1169	72	24	5	25	3942	81	1021	281.13
57	471	494	0	515	462	133	1090	72	31	4	84	3935	81	1021	280.9
56	471	494	0	514	462	133	1081	72	33	7	113	4019	81	1021	280.64
56	470	493	0	515	461	133	1114	72	33	3	104	4040	81	1021	279.97
56	468	493	0	516	460	133	1113	72	33	8	74	4030	87	1020	280.15
56	468	492	0	514	460	133	1146	72	30	6	60	4041	87	1023	279.59
56	466	491	0	514	460	133	1169	71	30	6	48	4045	86	1020	278.99
56	465	492	0	514	471	133	1139	71	29	6	43	4011	93	1020	278.81
56	465	492	0	515	477	133	1096	72	38	1	77	4013	93	1019	278.56
56	465	492	0	515	477	133	997	72	34	0	108	3878	86	1017	278.57
56	464	492	0	513	478	133	991	72	33	0	62	3807	87	1017	278.77
56	463	493	0	515	476	132	1055	72	32	0	16	3823	93	1015	278.76
56	462	492	0	515	478	184	1073	72	29	0	3	3876	87	1016	278.93
56	462	492	0	516	477	133	905	72	18	0	1	3644	93	1013	278.96
57	461	492	0	515	476	133	954	72	6	0	0	3678	93	1013	279.36
56	459	491	0	513	477	132	943	72	1	0	0	3656	93	1013	279.36
57	459	492	0	515	477	130	952	72	2	0	1	3669	93	1011	279.35
57	458	493	0	515	477	131	883	72	8	0	3	3609	93	1012	279.58
57	457	493	0	515	477	131	907	72	14	0	0	3633	100	1011	279.41
57	457	493	0	514	476	131	983	72	21	0	1	3716	93	1009	279.97
56	458	494	0	513	475	131	996	72	21	0	32	3760	93	1008	280.17
56	457	495	0	515	477	130	1069	72	26	3	27	3837	93	1008	280.23
57	456	494	0	515	476	135	1019	72	25	11	27	3800	100	1008	280.23
57	455	495	0	515	477	138	1139	72	26	23	24	3933	100	1008	280.2
57	454	495	0	514	476	138	1012	72	30	25	16	3800	100	1008	279.4
57	453	493	0	514	473	138	978	72	33	36	48	3806	100	1008	279.69
57	452	492	0	513	473	138	1073	72	34	23	24	3862	93	1009	279.66
56	451	492	0	514	473	138	1073	72	31	37	4	3852	100	1009	279.76
56	449	491	0	515	474	138	1113	72	32	12	81	3944	100	1009	280.59
56	450	491	0	515	474	137	1115	72	29	4	71	3926	100	1009	281.57
56	449	490	0	514	485	138	1056	72	31	6	1	3809	100	1010	282.43
57	448	490	0	513	503	138	1003	72	32	7	0	3775	93	1010	283.4
57	448	490	0	515	506	138	1062	72	33	1	0	3834	76	1010	284.76
57	447	490	0	515	506	137	1093	72	26	1	8	3864	76	1010	284.76
57	446	492	0	515	505	138	1033	72	21	0	4	3795	66	1011	285.13
57	446	492	0	513	507	138	1106	72	21	0	48	3911	58	1011	285.34
57	446	491	0	510	507	138	1058	72	19	0	32	3843	58	1011	285.14
2	446	493	0	507	507	140	870	72	20	0	13	3583	62	1012	284.34
0	445	493	0	508	507	140	870	72	15	0	0	3563	57	1013	283.56
0	444	493	0	515	507	140	862	72	5	0	0	3551	61	1014	282.36
0	443	494	0	515	508	140	898	72	16	0	0	3599	66	1014	281.56
0	442	493	0	515	508	139	862	72	12	0	0	3556	70	1015	280.76
0	443	494	0	514	507	139	897	72	17	0	0	3595	70	1016	279.66
0	442	494	0	515	507	138	882	71	26	0	5	3592	75	1016	279.67
0	442	495	0	515	508	139	883	72	28	0	1	3596	70	1016	279.65
0	440	495	0	516	508	137	1077	71	21	6	0	3784	80	1016	279.18
0	439	494	0	516	508	136	987	72	25	27	0	3718	81	1016	279.14
0	439	495	0	516	509	245	1073	71	18	1	0	3878	80	1015	279.17
0	438	495	0	515	509	246	1094	71	8	0	0	3889	81	1016	278.65
0	437	495	0	514	508	157	990	71	6	0	0	3692	80	1016	278.17
0	436	495	0	515	508	136	984	71	4	0	0	3662	80	1016	278.15
0	436	495	0	515	509	136	981	71	5	0	0	3661	70	1017	278.13
0	436	495	0	516	509	136	988	71	12	0	0	3676	88	1018	278.13
0	435	495	0	516	509	136	1010	69	17	20	0	3721	85	1018	278.93
0	434	495	0	515	508	136	1008	69	17	80	0	3776	65	1019	279.55
0	432	494	0	513	506	135	1054	69	8	50	1	3774	61	1019	281.15
0	433	494	0	515	507	134	1145	69	5	22	5	3842	57	1019	282.15
0	433	494	0	515	507	134	1100	69	5	5	11	3786	50	1018	283.32
0	434	494	0	514	508	133	1140	69	5	0	12	3820	66	1018	283.54
0	434	494	0	515	509	134	1016	69	4	0	8	3697	81	1018	283.77
0	434	494	0	515	509	134	1025	69	5	0	9	3708	54	1018	284.77
0	433	495	0	515	509	136	863	69	4	0	2	3539	70	1018	284.99
0	434	495	0	515	509	136	908	69	2	0	2	3583	75	1018	285.2
0	434	495	0	516	508	136	949	69	0	0	0	3620	75	1018	283.79
0	434	495	0	516	508	136	1005	69	0	0	0	3677	66	1018	283.57
0	433	495	0	515	507	136	950	69	0	0	0	3619	50	1019	282.32
0	432	495	0	516	508	137	938	69	1	0	0	3610	70	1019	281.38
0	434	496	0	515	507	137	957	69	7	0	2	3638	43	1019	281.12
0	434	496	0	515	508	134	866	69	2	1	9	3548	65	1020	279.39
0	434	496	0	516	509	137	978	70	0	10	19	3682	65	1020	279.39
0	433	497	0	516	509	137	1004	70	2	39	0	3720	70	1020	278.66
0	434	496	0	516	508	137	1058	70	0	72	2	3806	73	1019	277.9
0	433	496	0	516	507	88	1107	70	0	95	0	3826	56	1019	277.37
0	433	494	0	516	508	83	1083	70	0	98	0	3798	73	1019	276.1
0	432	494	0	515	507	84	1028	70	0	98	1	3741	86	1019	275.59
0	432	494	0	515	505	84	1046	70	0	98	0	3756	86	1020	275.93
0	432	494	0	514	504	83	1058	70	7	94	0	3770	81	1020	279.55
0	432	493	0	514	504	83	1089	70	5	12	0	3719	76	1020	282.36
0	432	493	0	515	504	83	1073	70	13	55	5	3810	70	1020	283.97
0	432	493	0	515	505	84	1111	70	1	60	19	3864	81	1020	285.39
0	431	493	0	515	505	83	1133	71	8	26	24	3876	76	1019	286.58
0	432	493	0	514	504	83	1089	72	1	4	17	3800	71	1019	288.35
0	432	492	0	512	502	83	1026	72	1	0	4	3716	66	1018	289.16
0	445	493	0	515	505	177	1046	72	2	0	2	3851	54	1017	290.56
0	450	493	0	515	505	133	934	72	2	0	0	3660	51	1016	291.15
0	449	493	0	514	506	138	877	72	10	0	2	3574	58	1016	290.56
0	450	494	0	513	505	138	794	72	9	0	3	3491	62	1016	290.76
0	450	495	0	515	507	138	785	72	5	0	13	3494	66	1016	289.17
0	451	496	0	516	507	138	820	72	4	0	0	3518	71	1017	287.16
0	451	495	0	516	508	139	813	72	4	0	0	3511	58	1018	285.33
0	450	496	0	516	509	138	867	72	9	0	0	3570	50	1018	284.87
0	450	497	0	517	509	138	884	72	11	0	0	3591	50	1018	283.63
22	451	496	0	517	509	138	888	72	17	0	82	3706	57	1019	281.88
39	461	496	0	516	510	137	1073	72	18	9	50	3901	57	1019	281.88
57	468	496	0	516	510	137	1097	72	10	34	0	3917	61	1019	281.12
57	467	495	0	516	509	188	1054	72	7	30	0	3942	66	1019	279.86
57	466	496	0	517	509	188	1122	72	5	78	0	4073	61	1020	279.76
57	467	495	0	517	499	189	910	72	7	98	0	3878	61	1020	280.38
57	466	494	0	517	502	186	908	72	8	95	0	3920	75	1021	279.63
57	464	493	0	516	507	185	898	72	9	93	0	3975	87	1021	279.14
57	464	491	0	515	507	185	901	72	7	62	0	4088	81	1022	280.14
57	463	489	0	515	506	185	952	72	6	53	0	4227	75	1022	280.76
56	463	490	0	515	507	185	893	72	4	18	0	4131	75	1022	281.8
57	464	489	0	516	506	186	899	72	6	34	0	4158	75	1023	282.82
56	476	491	0	515	508	186	895	72	8	23	0	4159	70	1022	282.76
56	477	491	0	515	508	186	884	72	4	0	0	4122	70	1022	282.77
56	477	492	0	516	507	186	910	72	12	0	0	4158	70	1022	283.17
56	477	492	0	514	507	139	986	72	6	0	0	3853	70	1021	284
57	477	492	0	515	507	134	932	72	16	0	2	3717	65	1020	284.4
57	476	491	0	516	507	134	863	72	6	0	0	3635	65	1020	284.59
57	476	491	0	516	507	134	863	72	4	0	0	3633	65	1019	284.6
57	476	491	0	515	506	133	884	72	4	0	0	3649	65	1018	284.21
57	476	491	0	514	508	133	896	72	4	0	0	3664	65	1018	283.18
57	483	491	0	516	508	133	912	72	4	0	0	3689	65	1018	282.17
57	488	491	0	514	506	133	875	72	4	0	0	3653	75	1019	281.16
57	487	491	0	516	507	133	911	72	23	0	0	3710	75	1018	280.89
57	488	491	0	516	507	134	917	72	19	0	0	3714	81	1018	280.41
57	488	491	0	516	507	142	932	72	21	3	0	3742	81	1018	280.42
57	487	491	0	515	507	143	927	72	23	10	0	3745	81	1017	280.17
57	486	490	0	515	507	175	1013	72	24	15	0	3867	81	1017	279.66
57	485	489	0	516	507	176	1023	72	27	15	0	3880	75	1016	279.64
57	487	489	0	516	506	177	1039	72	28	25	0	3908	75	1016	280.17
57	487	489	0	515	505	196	999	72	26	36	5	3899	75	1016	280.41
57	493	488	0	514	505	273	1025	72	21	38	10	4008	65	1017	281.14
57	501	487	0	515	503	161	968	72	18	68	8	3871	81	1017	280.79
57	501	486	0	515	504	165	1028	72	22	78	13	3954	93	1017	279.58
57	500	486	0	515	504	181	1042	72	23	68	16	3974	93	1017	279.98
57	501	488	0	515	504	141	966	72	19	43	24	3841	93	1016	281.36
56	502	488	0	515	503	141	901	72	20	20	34	3764	100	1016	281.97
56	502	488	0	516	505	141	894	72	19	6	45	3756	93	1015	282.12
56	503	489	0	514	505	141	949	72	15	0	51	3807	93	1015	282.57
56	503	490	0	516	506	140	928	72	23	0	48	3792	93	1014	282.57
57	502	491	0	516	506	140	950	72	23	0	37	3806	93	1013	282.97
57	503	490	0	516	506	132	863	72	27	0	29	3707	87	1013	283.78
57	502	489	0	515	506	129	838	72	30	0	10	3661	81	1013	284.01
57	502	489	0	514	506	130	786	72	27	0	0	3596	93	1012	283.99
57	502	488	0	513	505	129	801	72	16	0	0	3595	87	1012	283.53
57	501	489	0	515	506	129	778	72	12	0	0	3571	87	1012	282.92
56	502	489	0	516	506	130	786	72	14	0	0	3584	87	1012	283.66
56	503	490	0	511	506	129	835	72	13	0	4	3632	87	1011	283.42
56	503	490	0	509	505	129	1006	72	11	0	7	3806	87	1011	283.73
57	502	490	0	509	507	130	1007	72	7	9	3	3869	87	1011	283.68
