sum,Humidity,Pressure,Temperature
3790,66,1024,280.91
3797,62,1025,282.94
3789,58,1025,284.96
3836,47,1025,286.36
4057,44,1025,287.55
4278,51,1025,288.36
3802,48,1024,288.76
3739,55,1024,289.34
3728,54,1024,289.76
3753,55,1023,290.15
3596,55,1023,290.16
3651,55,1022,289.75
3686,62,1022,288.55
3606,62,1022,287.34
3568,67,1022,286.33
3576,62,1022,285.35
3582,62,1023,285.36
3612,67,1023,284.86
3693,71,1023,283.88
3779,71,1023,283.12
3797,81,1023,282.62
3817,76,1022,282.37
3847,71,1022,283.15
3831,81,1021,282.91
3820,82,1022,281.91
3820,51,1021,284.73
3796,59,1022,287.55
3821,63,1022,290.15
3731,63,1021,290.36
3839,59,1021,291.36
3856,63,1020,291.97
3790,59,1019,291.76
3823,59,1019,292.57
3739,63,1018,291.99
3705,68,1017,290.75
3580,68,1016,290.13
3701,68,1016,290.34
3648,72,1016,290.13
3617,68,1016,290.34
3614,72,1015,290.66
3541,72,1015,289.92
3499,77,1013,289.63
3593,77,1013,289.4
3742,87,1012,288.9
3885,93,1011,288.15
4334,93,1011,287.37
4095,100,1010,287.38
3964,93,1010,288.12
3841,93,1009,288.13
3840,93,1010,288.34
3845,100,1009,288.35
3894,82,1010,289.36
3877,68,1010,291.33
3829,68,1010,292.55
3838,72,1009,292.77
3772,77,1009,291.97
3715,60,1009,293.56
3756,88,1010,292.98
3661,82,1010,293.36
3596,46,1010,293.73
3600,52,1011,292.53
3644,68,1011,291.56
3659,77,1012,290.15
3628,82,1012,289.9
3608,82,1011,288.62
3630,82,1011,288.36
3668,82,1011,287.85
3751,82,1011,287.58
3801,93,1010,287.67
3917,82,1010,287.58
3946,82,1009,287.58
3931,82,1009,287.33
3932,88,1009,288.53
3973,93,1009,289.95
4269,77,1008,292.78
4097,83,1008,293.97
4205,78,1007,295.96
3948,73,1006,297.16
3936,69,1004,297.95
3942,64,1004,298.34
3911,64,1003,298.55
3742,69,1001,298.56
3652,56,1003,297.79
3628,77,1000,295.24
3678,69,1000,294.36
3726,83,1001,293.95
3752,93,1001,293.22
4100,88,1001,292.65
4253,82,1002,291.39
4129,77,1003,289.9
3897,77,1003,289.39
3702,77,1004,288.88
3715,82,1005,288.39
3814,82,1005,287.63
3856,82,1005,287.12
3796,87,1006,286.62
3761,93,1006,286.73
3823,87,1007,286.93
3991,87,1006,288.33
4078,77,1006,290.14
4120,82,1006,291.75
3790,82,1006,292.75
3791,63,1006,292.22
3989,82,1007,290.05
3834,82,1006,290.15
3767,88,1006,291.11
3725,77,1006,291.73
3888,100,1003,287.431
4087,82,1008,290.77
4020,87,1008,290.16
3904,87,1009,289.76
3658,87,1009,288.14
3719,67,1009,288.14
3939,93,1010,286.91
3795,82,1010,286.39
3670,77,1010,285.61
3793,82,1010,285.12
4098,87,1010,284.86
4150,82,1010,284.86
3916,87,1011,284.12
4114,93,1011,284.15
4252,87,1012,285.73
4189,77,1012,288.76
4235,72,1012,290.55
4086,77,1012,291.15
4188,63,1012,292.15
4256,63,1012,292.75
4132,68,1012,292.36
3915,68,1011,292.96
3679,64,1011,293.15
3672,63,1011,292.56
3649,95,1007,287.527
3816,72,1011,291.56
3854,72,1011,290.53
3707,59,1011,289.53
3619,63,1011,288.89
3613,77,1011,288.14
3619,67,1011,287.39
3701,67,1011,287.09
3747,77,1011,286.63
3996,82,1011,286.41
3807,82,1010,285.4
3801,82,1010,284.9
3749,82,1011,284.39
3721,82,1011,283.93
3747,76,1011,285.74
3861,72,1010,287.76
3846,67,1011,289.75
3810,63,1011,290.75
3748,63,1010,290.77
3766,59,1011,290.76
3722,72,1009,290.15
3718,77,1010,288.97
3699,77,1011,289.58
3649,72,1011,288.55
3653,72,1012,288.55
3690,72,1012,288.16
3639,72,1012,287.36
3660,76,1013,286.76
3687,76,1013,285.63
3689,76,1014,285.12
3940,82,1014,284.63
3937,82,1014,284.37
3749,82,1015,284.12
3750,82,1015,284.12
3769,82,1015,284.12
3764,82,1016,284.12
3791,81,1016,283.88
3787,81,1017,283.94
3774,81,1018,284.75
3754,76,1019,286.35
3797,72,1019,287.34
3816,67,1020,288.54
4050,63,1020,289.15
4067,63,1021,289.55
4101,59,1021,290.36
4093,51,1021,290.76
4075,45,1021,290.73
3717,48,1022,290.36
3674,51,1022,289.36
3731,51,1023,287.95
3730,58,1024,286.55
3766,67,1025,285.97
3888,71,1025,284.63
3800,71,1026,284.37
4034,71,1026,283.88
3740,66,1027,283.37
3796,62,1027,283.1
3829,66,1027,282.37
3814,66,1028,281.87
3759,71,1028,281.12
3778,76,1029,280.88
3729,81,1030,281.15
3780,81,1030,282.78
3847,62,1030,285.16
3900,54,1031,286.76
3937,51,1031,288.15
3913,51,1031,288.76
3763,48,1031,289.15
3728,55,1030,289.76
3716,59,1030,290.15
3748,45,1029,290.15
3699,59,1029,290.36
3639,63,1029,289.56
3683,67,1029,288.76
3737,76,1029,286.73
3654,58,1030,285.52
3620,58,1030,285.12
3648,62,1030,284.39
3827,62,1030,284.14
3779,62,1030,283.63
3701,66,1031,283.12
3769,71,1030,282.37
3797,71,1031,281.85
3805,81,1031,281.37
3866,76,1032,282.07
3827,76,1032,281.12
3804,71,1033,283.13
3815,62,1033,286.15
3840,51,1034,288.55
3935,51,1033,289.55
4034,48,1033,290.56
4103,45,1033,291.15
3803,48,1032,291.35
3692,52,1032,291.35
3629,48,1031,291.35
3527,48,1031,291.35
3500,51,1030,290.56
3481,59,1030,289.15
3472,67,1030,287.74
3487,67,1030,286.29
3497,71,1030,285.87
3543,67,1030,285.6
3899,67,1030,285.09
3957,71,1030,284.35
3789,82,1029,283.61
3989,76,1029,282.37
4207,81,1028,282.88
4152,81,1027,282.14
4135,76,1027,282.12
4422,87,1029,282.32
4302,71,1029,284.53
4350,59,1029,287.95
4442,59,1029,290.36
4664,55,1028,291.76
4428,48,1027,292.17
4261,45,1027,293.15
4234,37,1026,294.15
4153,46,1025,294.53
3953,49,1024,294.73
3556,49,1023,294.33
3496,55,1023,293.34
3558,55,1022,291.14
3538,72,1022,288.91
3556,82,1022,288.09
3562,93,1021,287.37
3649,87,1021,286.85
3927,82,1021,285.84
4068,93,1020,284.6
4275,93,1020,284.6
4253,100,1019,284.11
4526,87,1019,283.34
4571,87,1019,283.84
4418,87,1018,283.59
4073,93,1018,283.54
4262,72,1018,285.71
4536,77,1018,289.16
4780,68,1018,291.76
4865,63,1018,293.75
5008,68,1017,294.96
4812,72,1017,295.56
5009,77,1016,295.16
4566,72,1015,295.95
4266,64,1014,296.55
3898,53,1014,296.35
3792,56,1013,295.35
3617,64,1013,294.14
3541,77,1013,291.52
3499,82,1013,290.52
3507,82,1013,289.36
3634,82,1013,289.1
3969,87,1012,287.85
4193,93,1012,287.11
4527,82,1012,286.88
4530,87,1012,285.87
4505,87,1012,284.86
4560,93,1011,284.86
4689,93,1011,284.61
4661,87,1012,284.95
4386,88,1012,287.12
4414,77,1012,290.15
4588,82,1012,292.58
4887,88,1011,293.17
4838,60,1011,294.76
4832,77,1010,295.56
5022,57,1009,296.35
4754,77,1009,296.34
4626,73,1008,295.97
4191,82,1008,295.96
3691,82,1008,295.77
3966,88,1008,294.17
3758,88,1008,292.75
3930,93,1009,291.53
3907,93,1009,290.62
4010,88,1009,290.61
4433,82,1009,290.62
4410,88,1008,289.36
4115,88,1009,288.86
4252,93,1009,289.11
4736,93,1009,289.11
5167,93,1009,288.84
5408,93,1009,288.6
5415,87,1010,288.78
5252,77,1011,290.95
5435,72,1011,293.15
5617,82,1011,294.35
5547,82,1011,295.96
5554,64,1011,296.96
5757,64,1011,297.78
5719,64,1011,298.18
5296,73,1011,298.36
4925,69,1011,298.56
4304,78,1011,298.37
4147,78,1011,297.75
3926,78,1012,296.74
3749,83,1012,295.12
3687,78,1013,294.52
3940,64,1013,293.84
3804,64,1014,293.84
4358,73,1014,292.6
4639,73,1015,292.86
4622,82,1015,291.63
4545,82,1015,291.39
4890,82,1015,290.88
5325,88,1016,290.63
5169,82,1017,290.66
5166,82,1017,290.32
5135,68,1018,291.32
5417,64,1019,293.33
5459,64,1019,294.95
5415,88,1019,295.57
5394,83,1019,297.17
5327,64,1019,297.57
5215,64,1019,297.98
5155,69,1019,297.97
5132,60,1019,297.95
4567,64,1019,298.35
3892,60,1019,297.37
3991,73,1019,296.16
3983,77,1019,293.92
3987,82,1020,293.12
3899,83,1020,293.11
3580,88,1020,291.87
3605,93,1021,291.11
3682,93,1021,290.87
3862,93,1021,290.6
4171,93,1021,289.83
4449,93,1021,289.04
4704,93,1021,288.86
4753,93,1022,288.63
4871,93,1022,288.14
4847,88,1022,289.74
4807,88,1023,292.74
4953,78,1023,294.55
5138,64,1023,297.15
4839,50,1022,298.15
4848,47,1022,298.55
4876,69,1022,298.76
4829,57,1022,299.35
4837,53,1021,299.14
4664,50,1021,298.87
3678,53,1021,297.63
3515,68,1020,295.94
3532,77,1020,294.13
3511,77,1021,292.91
3452,82,1021,291.85
3542,82,1021,291.09
3587,82,1021,291.09
3638,82,1020,290.6
3751,88,1020,289.84
3986,93,1020,289.6
4457,93,1021,288.86
4932,93,1020,288.83
4939,88,1020,288.86
4898,93,1021,288.55
4891,93,1021,289.12
5120,88,1021,292.34
5034,94,1021,294.17
5139,78,1021,295.77
5126,73,1021,296.97
5050,65,1020,298.15
5041,83,1020,298.16
4658,78,1019,298.77
4375,83,1019,298.58
4134,83,1018,298.17
3608,83,1018,296.96
3528,88,1018,295.77
3505,88,1018,294.14
3584,88,1018,293.38
3878,88,1019,292.64
3839,93,1019,292.63
4282,88,1019,292.11
4676,93,1018,290.94
4644,94,1018,290.85
4895,94,1018,290.35
5417,100,1017,289.83
5865,100,1018,289.38
5985,100,1018,289.86
6096,93,1018,289.49
6127,88,1018,290.71
6122,88,1018,293.34
6123,88,1018,295.36
6044,88,1018,296.56
5968,88,1019,297.59
5990,69,1018,298.01
5955,78,1018,298.38
5622,78,1017,298.98
5518,69,1017,299.16
4804,78,1017,298.76
4582,78,1017,298.17
4372,88,1017,296.57
4293,83,1017,295.15
4062,78,1017,294.14
4107,78,1017,293.62
3910,78,1017,293.36
4320,88,1017,292.62
4479,88,1017,292.62
4653,88,1016,292.62
4827,83,1016,292.63
5574,88,1016,292.63
5823,93,1017,292.4
5891,94,1016,292.39
6021,93,1017,292.15
5554,94,1017,293.34
5596,83,1017,294.12
5601,83,1018,295.33
5505,73,1017,296.75
5426,73,1017,297.14
5403,88,1017,297.95
5389,83,1016,298.16
5419,78,1016,298.34
5123,83,1015,298.35
4624,94,1015,297.63
4205,88,1015,296.95
4085,94,1015,295.57
3717,94,1016,294.53
3718,88,1017,294.53
3631,88,1016,293.84
3628,88,1016,293.34
4258,83,1016,293.1
4592,83,1016,292.36
4912,83,1016,292.11
5444,88,1016,291.88
5546,88,1016,291.37
5467,88,1016,291.11
5387,94,1016,290.87
5397,100,1018,290.52
5434,88,1017,291.65
5456,88,1018,292.92
5525,88,1018,294.96
5528,73,1018,295.94
5375,73,1018,296.96
5456,83,1017,297.78
5506,83,1017,297.77
5088,83,1016,298.22
4539,88,1016,297.99
4352,61,1017,297.37
4259,83,1017,296.96
4555,78,1017,295.55
4672,73,1017,294.52
4289,68,1017,293.71
4026,68,1017,293.87
4119,77,1017,293.11
4359,83,1017,292.35
4759,77,1017,291.86
4707,83,1018,291.61
5094,82,1019,290.61
5312,82,1019,290.37
5515,88,1019,290.37
5435,88,1019,289.88
5544,93,1020,290.14
5349,82,1020,291.49
5263,77,1020,293.74
5295,77,1020,294.8499653
5272,77,1020,296.0546307
5242,77,1020,297.259296
5111,78,1020,298.56
5230,83,1020,298.58
4986,78,1020,299.17
4422,65,1019,299.14
4071,69,1019,298.74
4043,69,1019,297.94
3331,69,1019,296.73
3339,73,1019,294.72
3510,78,1020,293.91
3679,78,1020,293.6
3766,78,1020,293.11
4539,83,1020,292.6
4608,83,1020,292.35
4610,83,1020,291.86
4906,83,1020,291.35
5210,88,1020,291.11
5409,88,1020,290.37
5498,88,1020,290.1
5492,93,1021,290.11
5304,82,1021,290.68
5325,56,1021,293.68
5284,73,1021,295.93
5375,69,1021,297.34
5346,65,1021,298.75
5362,69,1021,299.16
5351,64,1020,299.16
5069,57,1020,298.95
4787,57,1020,298.96
4530,53,1019,298.76
4010,60,1019,297.55
3803,53,1019,295.54
3413,77,1019,294.52
3380,77,1019,293.5
3383,88,1019,292.89
3387,77,1019,292.85
3492,82,1019,291.61
3710,77,1018,291.36
3847,77,1019,291.36
4050,72,1018,290.85
4846,77,1018,290.35
5367,77,1018,290.11
5606,72,1019,290.35
5355,77,1019,289.53
5504,68,1020,291.31
5517,64,1020,295.34
5627,73,1020,297.37
5786,69,1020,299.17
5775,73,1020,301.37
5800,69,1020,302.39
5754,69,1020,302.79
5708,61,1019,303.35
5398,61,1018,303.56
4508,65,1018,303.37
4097,65,1018,302.37
4147,64,1018,300.17
4206,65,1018,298.5
4038,78,1018,297.09
4036,88,1018,296.61
3905,94,1018,295.88
3910,65,1019,296.32
3898,69,1019,295.33
4130,73,1019,294.58
4495,88,1019,294.11
5291,88,1020,293.35
5789,88,1020,293.11
5916,94,1020,292.62
5894,94,1021,292.53
6038,94,1021,293.51
5985,83,1021,296.75
5979,73,1021,299.55
5996,69,1021,301.37
5989,48,1020,302.95
6021,51,1020,303.57
6006,78,1020,304
5967,69,1019,304.37
5942,69,1019,304.16
5675,61,1018,304.16
5222,61,1018,303.56
4975,57,1019,301.36
4438,73,1018,299.32
4220,73,1018,298.51
4352,83,1019,297.11
4432,78,1019,296.61
5150,78,1019,296.36
5615,83,1018,295.36
5676,83,1018,294.86
5832,88,1018,294.38
6063,94,1018,293.88
6061,88,1018,293.62
6103,94,1018,293.1
6221,93,1019,292.95
6152,88,1019,294.71
6190,78,1019,297.13
6193,69,1019,299.95
6117,51,1019,302.4
5961,48,1019,303.42
6117,48,1019,304.19
6127,45,1018,303.64
6067,74,1017,302.96
5791,65,1017,303.16
5656,74,1016,302.42
5371,57,1016,300.77
5341,73,1016,299.34
5383,78,1016,297.52
5445,83,1016,296.72
5478,83,1016,296.36
5312,78,1016,295.85
5300,78,1016,295.09
5403,78,1015,295.09
5600,78,1016,294.6
5932,78,1015,294.6
6287,83,1015,293.86
6362,88,1015,294.12
6356,83,1015,293.86
6301,94,1016,293.14
6310,88,1016,294.32
6251,83,1016,296.74
6242,83,1016,298.56
6216,61,1016,300.66
6131,74,1015,302.02
6064,74,1015,302.63
6045,65,1014,303.17
6072,78,1014,303.37
5797,83,1013,303.19
5306,83,1013,302.38
4457,74,1013,301.77
4525,78,1013,299.39
4332,69,1013,298.31
4257,69,1013,297.28
4334,88,1013,297.42
4422,83,1013,296.38
4982,94,1013,295.9
5332,94,1013,295.17
5404,93,1012,294.43
5547,83,1012,294.36
5925,100,1012,293.93
6241,93,1012,293.4
6250,100,1012,292.94
6060,93,1012,293.16
5693,78,1011,293.94
5680,78,1011,296.96
5405,78,1011,299.16
5371,51,1011,300.88
5270,61,1010,302.21
5510,48,1011,301.37
5263,65,1011,299.42
4804,77,1011,298.02
4641,64,1011,296.6
4147,60,1011,295.76
4235,56,1012,294.36
3944,52,1012,292.94
3913,56,1013,292.15
3911,59,1014,290.76
3974,63,1014,289.39
4075,63,1014,289.1627792
4184,63,1014,288.9
4460,59,1015,287.88
4207,62,1015,287.39
3994,62,1015,286.66
4019,62,1015,286.39
4040,62,1016,286.41
4135,62,1016,286.14
4003,62,1016,286.55
4184,67,1017,286.76
4041,67,1017,286.76
4536,58,1018,287.57
4255,54,1018,287.96
3990,54,1018,288.33
4325,51,1018,289.15
4257,48,1017,289.34
4348,48,1017,290.15
4319,45,1017,289.74
4149,45,1017,289.54
3758,45,1017,289.15
3592,51,1017,287.36
3610,54,1018,286.76
3637,54,1018,285.96
3740,58,1018,284.36
3841,58,1019,284.09
3998,62,1019,282.84
4071,66,1019,282.09
4592,66,1019,281.33
4525,58,1019,281.33
4350,57,1018,280.84
4508,62,1018,280.84
4406,86,1018,281.19
4075,58,1017,281.52
4108,66,1017,282.7
3967,71,1017,285.35
3946,71,1017,285.33
3930,87,1015,285.75
3871,87,1014,285.93
3846,72,1013,287.54
3838,82,1012,288.33
3952,87,1012,289.81
4069,55,1012,290.14
3728,62,1013,288.01
3820,93,1011,286.44
4281,93,1013,285.2
4141,81,1016,284.14
4288,87,1018,283.57
3682,76,1019,282.88
3679,76,1020,282.65
3789,76,1021,282.14
3869,76,1022,282.15
3931,76,1023,282.39
3775,76,1024,282.38
3782,76,1024,281.88
3828,76,1025,280.88
3847,81,1026,279.88
3870,75,1027,279.97
3777,75,1027,280.37
3762,70,1028,281.77
3776,62,1029,283.75
3752,50,1029,285.36
3760,47,1029,286.15
3928,47,1030,286.55
3783,47,1029,287.15
3789,44,1029,287.36
3709,47,1029,287.55
3691,50,1028,287.15
3646,54,1028,286.55
3889,58,1029,284.94
3750,58,1029,283.33
3693,62,1029,281.69
3672,71,1029,281.61
3759,66,1029,281.35
3787,66,1029,280.84
3959,71,1029,280.1
3764,71,1029,280.12
3767,70,1029,279.61
3796,76,1029,278.85
3751,81,1029,278.61
3834,81,1029,277.86
3850,75,1029,277.73
3848,70,1030,278.73
3806,62,1030,282.96
3901,50,1030,286.35
3879,66,1030,287.36
3923,67,1029,288.56
4295,58,1029,289.57
3860,58,1028,289.36
3712,48,1027,289.96
3709,42,1027,290.35
3607,51,1026,289.95
3630,55,1026,289.15
3616,62,1026,286.91
3642,67,1026,285.1
3639,67,1026,283.89
3614,71,1026,283.82
3665,76,1026,283.31
3767,76,1027,282.55
3879,82,1026,282.06
3796,76,1027,281.56
3928,82,1027,281.07
4087,82,1027,281.08
4285,87,1027,280.83
3935,82,1027,280.81
3869,82,1028,280.89
3884,87,1029,281.49
3925,82,1029,285.54
4349,67,1029,288.75
4300,59,1030,290.37
4382,59,1030,291.17
4532,59,1029,291.77
4246,63,1029,292.18
4147,63,1029,292.59
4171,68,1029,291.97
4013,68,1028,291.76
3948,67,1029,290.35
3727,72,1029,288.33
3653,72,1029,287.32
3679,67,1029,287.12
3679,77,1029,286.61
3633,82,1029,286.11
3783,82,1029,285.85
3819,82,1029,285.13
3841,87,1029,284.39
3852,87,1029,284.41
4017,82,1029,284.65
3959,87,1029,283.9
4075,93,1030,283.89
3894,93,1030,284.15
3931,87,1031,284.96
4028,82,1031,288.17
4262,82,1031,290.77
3983,72,1031,292.78
3860,68,1030,293.77
3766,72,1024,293.902
3751,72,1024,293.902
3912,64,1029,296.37
3815,72,1028,295.99
3747,77,1028,295.37
3723,77,1028,294.37
3686,64,1027,292.52
3642,77,1027,291.73
3548,72,1027,290.92
3630,72,1027,290.35
3660,77,1027,289.86
3752,88,1027,289.34
3824,77,1026,289.83
4044,77,1026,290.35
4120,77,1026,290.37
4127,77,1025,291.37
3969,77,1024,292.13
4063,82,1024,292.4
4031,82,1024,292.75
4082,72,1023,293.36
4318,77,1023,294.16
4336,82,1022,294.81
4250,77,1022,295.75
4311,78,1020,297.41
4143,88,1020,295.56
4096,83,1019,295.75
3984,78,1018,295.34
3985,73,1018,295.51
3827,73,1017,295.53
3871,83,1018,292.98
3735,88,1018,292.57
3669,82,1019,291.58
3653,77,1020,290.36
3635,72,1020,288.88
3709,72,1021,287.88
3897,67,1021,287.37
3973,76,1021,285.87
4175,76,1022,285.11
4060,76,1021,284.61
4121,82,1021,283.85
3991,82,1021,283.6
3943,87,1021,283.1
3946,82,1021,283.72
3955,87,1021,283.52
3987,82,1021,286.94
4046,72,1021,289.36
4242,72,1020,291.15
4192,72,1020,291.96
4161,60,1019,293.56
3906,43,1018,294.37
4100,56,1017,294.75
4094,46,1017,295.15
4063,35,1017,295.15
3794,37,1016,294.13
3738,35,1017,292.32
3750,42,1017,291.11
3862,45,1018,290.91
3851,45,1018,290.37
3923,48,1018,289.61
4057,52,1018,289.11
4105,81,1018,287.93
4166,63,1018,287.56
4165,93,1018,287.68
4203,72,1018,287.34
4160,72,1017,287.11
4041,72,1018,287.62
4230,72,1018,288.14
4094,77,1018,287.54
4023,77,1019,288.35
4234,72,1019,289.75
4049,68,1018,290.34
4017,72,1018,290.97
4136,72,1018,291.75
4384,77,1018,291.77
4419,72,1017,292.35
4222,77,1017,291.96
3990,68,1017,292.35
3708,72,1016,291.14
3770,72,1016,290.75
3722,68,1016,290.34
3667,82,1016,290.14
3644,82,1016,290.36
3741,93,1016,289.87
3696,88,1015,289.88
3737,93,1015,289.89
3790,93,1014,290.13
3836,100,1014,289.87
3853,100,1013,290.14
3876,93,1014,290.86
3909,100,1014,291.14
3890,93,1013,291.15
3846,93,1013,291.15
3831,93,1013,291.15
3974,88,1013,291.76
3949,88,1013,292.36
3919,93,1011,292.79
3947,93,1011,293.81
3923,77,1009,295.62
3880,69,1008,297.15
3886,73,1008,297.15
3712,77,1007,297.19
3699,73,1007,297.17
3722,82,1007,295.55
3423,77,1007,295.16
3179,82,1006,294.77
3155,82,1005,293.91
3174,77,1005,294.4
3218,77,1004,294.38
3161,82,1003,293.93
3291,88,1002,292.39
3699,82,1001,292.62
3716,88,1001,292.89
3527,68,1002,293.15
3705,77,1004,292.41
3517,82,1005,291.57
3520,82,1006,291.57
3447,82,1008,291.77
3524,77,1009,292.36
3795,72,1009,292.97
3443,72,1011,293.56
3437,64,1011,294.93
3665,64,1011,295.93
3485,77,1011,295.76
3278,72,1012,295.95
3339,77,1011,294.75
3333,77,1012,293.55
3192,82,1012,291.94
3146,93,1012,291.54
3138,93,1013,290.73
3209,88,1013,290.64
3203,93,1012,290.15
3266,93,1012,289.89
3316,93,1012,289.62
3263,88,1012,289.65
3394,88,1011,289.88
3517,93,1010,289.41
3383,93,1010,288.89
3333,93,1009,288.89
3456,93,1009,288.75
3488,100,1009,288.77
3238,88,1009,289.13
3564,82,1009,289.55
3730,77,1009,290.54
3674,77,1010,292.15
3619,82,1010,292.53
3723,88,1010,293.15
3692,82,1011,293.94
3455,88,1011,293.36
3297,82,1012,293.34
3261,82,1013,292.94
3132,88,1013,291.56
3209,93,1014,290.36
3220,93,1014,289.56
3172,100,1015,288.13
3223,93,1016,288.87
3555,88,1016,288.36
3776,93,1016,287.36
3454,93,1017,286.35
3647,93,1017,285.61
3929,87,1017,285.37
3869,93,1018,285.12
3852,93,1018,285.37
3905,93,1019,285.72
3788,87,1019,286.33
3689,72,1019,289.14
3877,77,1020,291.15
3767,72,1020,293.16
3642,72,1020,294.38
3628,82,1020,294.57
3572,72,1020,294.78
3227,72,1020,294.57
3184,68,1020,294.57
3184,60,1020,293.75
3144,49,1020,292.13
3095,32,1021,290.34
3078,36,1021,289.75
3067,42,1022,288.73
3066,48,1022,287.86
3093,51,1022,287.12
3200,58,1022,286.37
3289,58,1022,286.63
3364,67,1022,286.13
3376,62,1022,286.37
3356,62,1022,285.88
3383,58,1022,285.88
3392,62,1022,285.12
3394,71,1024,285.22
3363,66,1024,284.59
3353,66,1024,284.37
3360,62,1024,283.74
3346,62,1024,283.16
3354,70,1024,283.16
3247,66,1025,283.37
3274,71,1023,283.57
3322,62,1022,283.56
3285,62,1022,283.35
3115,62,1023,283.16
3167,71,1024,282.36
3131,87,1024,281.36
3056,81,1024,281.38
3076,81,1024,281.17
3164,76,1025,281.1
3153,76,1024,280.85
3242,76,1025,281.14
3390,71,1024,281.88
3326,66,1024,281.39
3297,71,1024,281.88
3333,71,1024,280.87
3293,71,1024,281.39
3254,75,1025,281.9
3221,76,1024,282.97
3178,76,1025,283.36
3215,81,1026,283.35
3288,76,1026,283.76
3369,71,1027,284.76
3566,81,1026,285.77
3590,87,1025,286.39
3345,87,1025,287.4
3257,87,1024,287.58
3287,82,1024,288.18
3191,87,1025,287.99
3155,76,1025,287.98
3189,87,1025,288.17
3176,82,1024,288.55
3154,87,1024,288.36
3197,82,1024,288.38
3170,87,1024,288.15
3307,87,1023,287.65
3508,93,1023,287.67
3512,87,1024,287.66
3718,87,1023,287.66
3699,87,1023,287.66
3686,87,1023,287.64
3492,82,1023,287.64
3343,87,1024,287.75
3669,93,1023,287.76
3421,93,1023,287.97
3673,93,1023,288.18
3666,87,1023,288.38
3517,93,1022,289.18
3544,87,1022,289.78
3478,82,1021,290.58
3380,82,1021,291.01
3471,77,1021,290.99
3234,88,1021,290.96
3094,93,1021,290.18
3056,88,1021,289.95
3127,96,1015,289.877
3141,95,1016,289.067
3135,93,1021,288.39
3219,93,1021,287.9
3250,88,1021,288.14
3462,93,1021,287.65
3506,93,1021,286.87
3537,100,1021,285.88
3501,100,1021,285.86
3414,100,1021,285.88
3440,93,1022,286.63
3466,100,1022,287.16
3431,93,1023,288.15
3579,93,1023,288.34
3492,93,1023,289.15
3182,87,1023,289.77
3178,93,1022,290.58
3240,88,1022,290.97
3194,77,1021,291.99
3191,82,1020,291.57
3172,82,1020,291.34
3173,82,1020,290.56
3153,93,1020,289.75
3114,93,1020,289.15
3056,93,1019,289.15
3090,93,1018,288.76
3028,93,1018,288.39
3073,100,1017,288.41
3167,93,1015,288.39
3285,100,1015,288.4
3288,93,1013,288.63
3291,93,1011,288.64
3368,93,1009,288.63
3445,93,1009,288.9
3451,93,1008,289.15
3483,100,1007,290.2
3415,88,1006,291.18
3311,88,1005,292.59
3278,88,1004,293.77
3226,88,1003,294.6
3261,78,1002,294.99
3383,88,1001,295.58
3327,83,1000,295.81
3328,88,1001,293.47
3267,82,1001,291.96
3294,72,1002,292.17
3237,67,1004,290.39
3241,87,1008,287.22
3236,66,1009,285.37
3257,66,1011,283.97
3281,71,1013,282.15
3245,70,1014,281.9
3369,66,1016,281.39
3366,70,1017,280.91
3473,70,1017,280.5524885
3488,70,1018,280.14
3527,65,1019,279.39
3558,75,1020,278.62
3641,86,1021,277.91
3641,70,1021,278.37
3624,75,1022,278.78
3672,80,1023,278.6
3911,65,1023,279.78
3929,61,1023,280.16
3981,65,1024,280.36
3709,61,1023,280.96
3487,57,1023,281.96
3472,46,1023,282.14
3281,46,1023,282.54
3180,39,1024,282.54
3177,43,1024,281.73
3205,42,1024,280.13
3178,49,1024,278.51
3182,56,1025,277.71
3191,97,1024,277.34
3176,80,1024,276.59
3264,75,1024,276.34
3283,75,1024,275.84
3420,65,1024,275.81
3436,65,1024,275.83
3435,65,1024,276.08
3488,70,1024,276.08
3550,70,1023,276.33
3527,70,1023,276.71
3589,76,1023,277.91
3691,71,1023,281.33
3759,71,1022,284.77
3735,62,1022,287.35
3788,63,1021,289.35
3763,59,1020,290.14
3657,52,1019,291.15
3428,59,1018,291.33
3320,59,1018,291.54
3206,59,1017,291.13
3165,63,1017,290.33
3165,63,1018,289.34
3180,67,1019,288.75
3154,67,1019,288.36
3188,63,1020,287.65
3298,67,1020,286.63
3352,71,1020,285.63
3374,71,1020,284.33
3367,71,1020,283.6426426
3419,71,1021,282.84
3455,71,1022,283.09
3482,71,1022,283.07
3436,76,1023,282.32
3404,76,1023,282.92
3362,76,1023,282.72
3447,71,1024,285.56
3510,62,1024,287.78
3399,63,1024,289.77
3398,67,1024,291.36
3348,63,1023,292.15
3325,63,1022,292.95
3352,68,1021,293.34
3283,63,1020,293.14
3194,63,1020,292.14
3128,72,1020,290.95
3162,67,1020,289.33
3235,77,1020,288.32
3306,82,1020,287.11
3341,82,1019,287.38
3248,77,1019,286.63
3395,87,1019,284.83
3411,82,1018,284.32
3502,84,1018,284.5699291
3483,87,1018,284.86
3510,82,1017,284.81
3500,82,1017,285.07
3457,82,1016,285.86
3497,82,1016,286.54
3532,87,1016,287.15
3657,82,1016,288.16
3631,72,1016,289.55
3581,77,1016,290.76
3562,68,1016,291.56
3647,63,1015,292.76
3556,52,1015,293.15
3368,56,1014,293.55
3218,37,1015,293.36
3225,42,1015,292.36
3129,48,1016,290.55
